tailNode	headNode	capacity	length	fft	UE_travelTime	UE_flow
17252	10118	5880.0	0.3	1.2	1.4167767850642636	3610.605873180102
5003	5006	1300.0	4.13	4.13	4.130195052428585	208.32805541031428
5007	5008	1650.0	1.23	2.30625	5.40776265479226	1588.4914406007863
5009	10122	1570.0	0.54	2.16	2.1617715105880677	121.07184621006832
5011	5001	1300.0	1.47	1.47	1.470001921569449	106.47774254927337
5012	8725	1570.0	2.17	2.604	2.606229473804542	122.66434957480683
5014	5015	1570.0	1.55	1.8599999999999999	1.8600245678464977	34.518146227849385
5016	5014	1570.0	6.69	8.028	8.028000000000008	0.02884532193849245
5018	5019	5670.0	1.861166	1.0737496153846156	1.0813502477192067	2087.5117264891837
5020	10146	860.0	0.29	0.54375	0.5477435248748185	212.3533808451278
5022	5023	8300.0	1.197082	0.6906242307692307	1.0892698466342374	7597.492433130257
5024	5025	770.0	0.55	1.03125	1.5046732431517444	559.8668451909684
5026	5027	5670.0	0.586561	0.3384005769230769	0.3460609858086297	2655.265679113215
5028	5027	2070.0	0.500668	0.625835	0.6270545759166247	558.5171927069977
5029	5028	5240.0	0.26	0.26	0.26056031485132797	1716.3128109471525
5021	5024	1570.0	0.4	0.75	2.3528304600622967	1705.832071343972
5030	5031	910.0	0.48	0.7024390243902439	0.7107685492348131	241.91715199622678
5032	5033	8300.0	1.89709	1.094475	1.1252202656386185	4064.471055345002
5030	5034	770.0	0.5	0.9375	0.9375	0.0
5038	5025	3920.0	0.41	0.41	0.42665529804269564	2224.1915819789438
5039	10145	910.0	0.64	0.9365853658536585	0.942201726901163	201.02272426251704
5042	10147	1570.0	12.46	14.952	14.952	0.0
5006	5043	1300.0	6.14	6.14	6.1402899810923754	208.32805541031428
5043	7223	1300.0	3.73	3.73	3.7300048758190787	106.47774254927337
5044	16696	3870.0	0.229508	0.13240846153846153	0.13292519025553562	1259.627033204029
5046	5047	1570.0	6.92	8.304	8.304017214007846	19.66037024651472
5039	10144	770.0	0.51	0.95625	0.9653965468503601	203.71101967153882
5049	5046	770.0	1.25	1.8292682926829267	1.8292721276561295	19.585464133624342
5050	16693	3870.0	0.181224	0.1045523076923077	0.10574997233990707	1574.0510656539468
5053	10160	1570.0	4.46	5.352	5.352	0.0
5054	15950	1570.0	3.23	3.8760000000000003	3.8834390826548417	156.77466251214582
5055	5056	1950.0	0.43	0.6292682926829268	0.6295308608680602	208.86336166554375
5057	5058	910.0	0.53	0.775609756097561	0.7756097875189424	7.924837828767037
5059	15938	1950.0	0.13	0.1902439024390244	0.19064580879635082	324.4730791574703
5061	5062	910.0	0.39	0.5707317073170731	0.6141075729236943	400.67652032607066
5063	16684	8300.0	3.044577	1.7564867307692307	3.0455748742854825	7984.590752268039
5065	5066	4000.0	0.593473	0.6847765384615385	0.9833374925287891	3519.0193874019774
5195	13980	1650.0	0.13	0.24375000000000002	0.4098632200993194	1330.1084312389467
5068	5171	4000.0	0.481766	0.5558838461538462	0.7191216899584874	3248.348143406789
5070	5071	1570.0	8.52	10.224	10.224007064442949	14.078781662841461
5072	15952	910.0	1.09	1.5951219512195123	1.9302405335050865	528.1154049719258
5062	15939	770.0	0.23	0.33658536585365856	0.33681258046310497	93.98636032885835
5074	5075	1450.0	2.35	2.82	2.890924565060493	529.7085952401978
5074	17124	910.0	0.81	1.1853658536585365	1.2130027696856294	290.67992774408003
5077	10110	1570.0	0.92	1.104	1.1184907078896562	281.23585006483864
5079	10380	3920.0	0.72	0.864	0.8648404936179097	608.0151388266378
5081	13954	1570.0	0.35	0.41999999999999993	0.41999999999999993	0.0
5083	5084	1570.0	9.97	11.964000000000002	11.964044201727486	23.43547792087177
5085	16681	8300.0	3.229111	1.862948653846154	2.83723682921121	7443.909361407019
5056	5087	910.0	0.48	0.7024390243902439	0.7100009465516136	235.64745811514717
5088	15964	1450.0	2.8	3.3599999999999994	5.4339461454529	1230.6112720108094
5090	13977	1300.0	0.66	0.9658536585365853	1.6094265329213848	1032.2345189221935
5081	13953	1570.0	0.33	0.396	0.3961725231852918	99.89327677505325
5092	13982	2490.0	0.23	0.43125	0.783616596906933	2104.6690540836835
5156	15628	2940.0	0.15	0.18	0.18913969407281078	1292.3455682239564
5096	34832	2950.0	0.17	0.20400000000000001	0.2781391945564643	2177.6361187467037
5094	7642	1570.0	1.61	1.932	3.1423147652711796	910.6161020905558
5068	5100	8300.0	0.703132	0.4056530769230769	0.43970881556507535	5097.963855790681
5101	5066	8300.0	0.875246	0.5049496153846154	0.5217308787438684	4208.347392795265
5093	34844	1950.0	0.08	0.11707317073170731	0.12473803221552325	824.509876817103
5104	10104	1450.0	0.88	1.056	2.0468642817502953	1374.1331729313024
5106	10105	1450.0	0.69	0.828	0.8431165682279442	486.8480496204165
5059	15937	910.0	0.21	0.3073170731707317	0.310624243503076	235.62480906871068
5108	5109	910.0	0.36	0.5268292682926828	0.5268293881491138	12.662782990182885
5133	5110	1000.0	1.119447	1.178365263157895	1.199576318504941	309.251823456496
5111	5112	8300.0	0.391504	0.22586769230769232	0.26655694863878937	5970.576569848081
5113	7529	2300.0	0.15491	0.17874230769230767	0.17935411518967562	758.230483433969
5114	5115	1450.0	0.62	0.744	0.7443509448871215	185.86580892054255
5116	5117	1300.0	2.82	4.126829268292682	4.126829268292682	0.0
5112	26594	6300.0	2.661021	1.535204423076923	3.402879430987536	6728.8070532820475
5119	5116	1300.0	0.95	1.3902439024390243	1.3902439024390243	0.0
11005	12979	8300.0	1.362054	0.7858003846153847	0.8012858185028239	3776.966815994074
