BZONENUM,MZONENUM,TAZONENUM,ID,COUNTY,TOWN,AREA,HH,RESIDENT,HS,IND12,IND3A,IND3B,SCHEMP,GOVC,EXPO,UNV,SENIOR,JNR,TENANT,WORKER,NONWKR,STU6_14,STU15,INC,EMPD,DHBWP,DHBEP,DHBUP,DHBOP,DHBPP,DHBSP,DNHBP,DHBWA,DHBEA,DHBUA,DHBOA,DHBPA,DHBSA,DNHBA,APHBWP,APHBEP,APHBUP,APHBOP,APHBPP,APHBSP,APNHBP,APHBWA,APHBEA,APHBUA,APHBOA,APHBPA,APHBSA,APNHBA,POPDEN,DAYP,DAYA,AMP,AMA
18.0000,"62","62019","591",宜蘭縣,宜蘭縣,193.1296,0.000000,0.000000,"0",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.00,0.00,0.00,0.00
1.0000,"1","1019","1",臺北市,士林區,35.4022,4718.000000,12896.000000,"2.73",120.000000,1420.000000,120.000000,1440.000000,0.000000,0.000000,23291.000000,810.000000,593.000000,13999.000000,6346.000000,7653.000000,1251.000000,900.000000,"218.7",5774.000000,9777.300000,1369.380000,1382.350000,6777.680000,2143.780000,1364.310000,5584.440000,3485.330000,803.850000,27921.230000,8947.190000,1221.780000,1426.390000,8363.150000,2423.530000,321.717900,288.798900,966.730000,503.230000,193.990000,643.550000,835.969600,212.160000,5622.530000,989.622100,322.030300,158.498700,1740.433000,364.2711,28399.24,52168.92,5341.55,9881.24
1.0000,"1","1029","2",臺北市,士林區,1.7501,1169.000000,2861.000000,"2.45",7.000000,40.000000,40.000000,40.000000,0.000000,0.000000,0.000000,0.000000,98.000000,3469.000000,1572.000000,1896.000000,278.000000,200.000000,"218.7",1281.000000,3660.220000,345.880000,504.670000,2982.200000,541.510000,600.130000,2729.980000,354.950000,141.640000,0.000000,198.170000,185.410000,40.600000,165.240000,749.920000,77.019800,131.500500,350.120000,120.470000,70.260000,273.570000,184.020100,35.350000,0.000000,9.361200,46.219700,1.927600,39.104700,1634.7637,11364.59,1086.01,1772.86,315.98
1.0000,"1","1031","3",臺北市,士林區,2.3621,1182.000000,3106.000000,"2.63",7.000000,350.000000,160.000000,140.000000,0.000000,0.000000,0.000000,548.000000,873.000000,3507.000000,1590.000000,1917.000000,301.000000,216.000000,"218.7",1391.000000,3656.660000,353.040000,490.610000,2348.500000,552.710000,472.810000,2082.810000,1179.390000,574.940000,1682.970000,1093.950000,854.970000,355.270000,854.870000,660.990000,76.529400,93.561800,300.140000,119.710000,60.230000,205.620000,157.283000,188.610000,228.760000,58.083800,280.104100,18.935100,108.847900,1314.9316,9957.14,6596.36,1516.78,1040.62
1.0000,"1","1049","5",臺北市,士林區,2.4938,4340.000000,13401.000000,"3.09",111.000000,680.000000,300.000000,190.000000,0.000000,0.000000,0.000000,372.000000,2409.000000,12877.000000,5837.000000,7040.000000,1300.000000,936.000000,"218.7",6000.000000,7094.810000,1429.940000,2026.940000,5442.740000,2238.630000,1095.870000,4808.760000,1977.270000,1855.190000,755.440000,2132.940000,2842.690000,538.870000,1666.780000,1753.840000,345.893500,402.890700,808.310000,541.040000,162.200000,603.690000,360.151100,599.510000,164.620000,195.582600,917.395000,49.636900,348.545600,5373.7268,24137.69,11769.18,4617.86,2635.44
1.0000,"1","1059","6",臺北市,士林區,2.4497,7670.000000,22819.000000,"2.98",243.000000,1880.000000,700.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22758.000000,10316.000000,12441.000000,2213.000000,1593.000000,"218.7",10217.000000,12861.230000,1394.630000,3204.110000,9340.120000,2183.400000,1880.380000,7521.450000,4296.800000,0.000000,0.000000,2105.900000,0.000000,511.250000,1681.730000,3106.040000,448.149500,650.787000,1372.610000,701.010000,275.430000,1065.290000,1338.665000,0.000000,0.000000,239.639600,0.000000,58.431800,446.793200,9315.0182,38385.32,8595.68,7619.32,2083.53
1.0000,"1","1069","7",臺北市,士林區,0.4669,5047.000000,14274.000000,"2.83",103.000000,2760.000000,640.000000,160.000000,0.000000,0.000000,0.000000,0.000000,2163.000000,14975.000000,6788.000000,8187.000000,1385.000000,996.000000,"218.7",6391.000000,8372.790000,1603.390000,1947.690000,6199.330000,2510.130000,1248.110000,5224.920000,4644.850000,1826.180000,0.000000,4433.790000,2824.880000,1046.660000,2808.770000,2021.430000,389.881900,365.050400,859.760000,609.860000,172.520000,679.860000,1101.161000,564.130000,0.000000,572.229400,871.474800,135.698300,675.610100,30571.8569,27106.36,17585.13,5098.36,3920.30
1.0000,"1","1079","8",臺北市,士林區,1.1230,9178.000000,26694.000000,"2.91",362.000000,5650.000000,1300.000000,640.000000,760.000000,0.000000,2170.000000,0.000000,6016.000000,27232.000000,12345.000000,14887.000000,2589.000000,1864.000000,"218.7",11953.000000,15732.680000,3211.180000,4157.600000,11916.380000,5027.170000,2399.340000,10015.550000,11334.510000,4817.280000,4559.350000,12466.900000,7437.610000,2963.980000,8153.610000,4163.340000,784.626900,819.310500,1665.210000,1227.320000,334.150000,1079.850000,2436.986000,1546.330000,922.740000,1156.991000,2384.244000,276.326100,1458.325000,23770.2582,52459.90,51733.24,10073.81,10181.94
1.0000,"1","1089","9",臺北市,士林區,1.5461,10463.000000,30002.000000,"2.87",1300.000000,4580.000000,2110.000000,190.000000,0.000000,0.000000,0.000000,0.000000,1859.000000,31045.000000,14073.000000,16972.000000,2910.000000,2094.000000,"218.7",13434.000000,19179.470000,3538.120000,4629.610000,13795.310000,5539.040000,2777.410000,12039.150000,12722.920000,2392.920000,0.000000,8868.500000,3517.220000,2112.660000,6275.070000,4622.000000,828.145000,854.305100,1968.000000,1295.400000,394.910000,1226.870000,2634.325000,592.240000,0.000000,839.270400,869.328000,200.806500,1068.560000,19404.9544,61498.11,35889.29,11189.63,6204.53
1.0000,"1","1099","10",臺北市,士林區,2.0022,1162.000000,3211.000000,"2.76",437.000000,1370.000000,290.000000,1440.000000,0.000000,0.000000,19124.000000,3327.000000,0.000000,3448.000000,1563.000000,1885.000000,311.000000,225.000000,"218.7",1438.000000,1909.140000,180.140000,518.360000,1628.250000,282.020000,327.830000,1584.510000,4566.720000,0.000000,39059.330000,8383.300000,0.000000,1390.640000,7919.340000,484.910000,57.867400,97.352700,192.240000,90.510000,38.570000,142.220000,936.238800,0.000000,5547.280000,657.925300,0.000000,109.614800,1159.023000,1603.7359,6430.25,61319.33,1103.67,8410.08
1.0000,"1","1109","11",臺北市,士林區,0.7320,6210.000000,17080.000000,"2.75",990.000000,4010.000000,1020.000000,100.000000,0.000000,0.000000,0.000000,0.000000,790.000000,18426.000000,8353.000000,10073.000000,1657.000000,1192.000000,"218.7",7648.000000,10185.590000,2054.570000,2910.030000,7689.480000,3216.530000,1548.230000,6553.410000,10124.240000,1235.090000,0.000000,7834.780000,1494.670000,1849.540000,4967.500000,2781.150000,491.317400,477.044900,1121.880000,768.530000,225.120000,695.170000,1950.519000,289.230000,0.000000,600.895000,349.538500,142.435000,747.808000,23333.3333,34157.84,27505.82,6560.21,4080.43
1.0000,"1","1119","12",臺北市,士林區,0.6863,5143.000000,14603.000000,"2.84",454.000000,6000.000000,1030.000000,0.000000,170.000000,0.000000,0.000000,0.000000,0.000000,15260.000000,6918.000000,8342.000000,1416.000000,1019.000000,"218.7",6539.000000,8881.540000,884.190000,2556.860000,6995.780000,1384.200000,1408.400000,5626.270000,9226.400000,0.000000,0.000000,6347.190000,0.000000,1529.180000,5485.920000,2031.700000,289.837300,427.999300,828.220000,453.350000,166.200000,543.270000,1760.110000,0.000000,0.000000,455.329300,0.000000,110.167000,851.395800,21277.8668,27737.24,22588.69,4740.58,3177.00
1.0000,"1","1129","13",臺北市,士林區,0.2955,2654.000000,6112.000000,"2.3",454.000000,1650.000000,1510.000000,300.000000,520.000000,0.000000,0.000000,0.000000,3789.000000,7875.000000,3570.000000,4305.000000,593.000000,427.000000,"218.7",2737.000000,4651.360000,671.170000,1048.000000,3609.750000,1050.710000,726.730000,2964.030000,4946.020000,2462.160000,0.000000,5374.430000,3769.150000,1278.370000,4574.880000,1045.260000,162.705100,175.317600,430.650000,254.510000,86.420000,285.910000,976.624400,857.210000,0.000000,433.175400,1310.477000,103.480500,738.971100,20683.5871,14721.75,22405.01,2440.77,4419.94
1.0000,"1","1139","14",臺北市,士林區,0.5165,4447.000000,12792.000000,"2.88",2940.000000,6000.000000,940.000000,190.000000,690.000000,0.000000,0.000000,927.000000,1365.000000,13195.000000,5981.000000,7213.000000,1241.000000,893.000000,"218.7",5728.000000,6557.910000,1112.430000,2480.790000,6322.010000,1741.580000,1272.540000,4536.520000,20383.890000,1151.640000,2924.020000,16542.510000,1737.960000,3885.760000,10238.740000,1815.800000,300.684300,579.114100,845.040000,470.340000,169.570000,478.950000,4026.075000,334.540000,598.390000,1355.071000,504.183300,319.507300,1537.907000,24766.6989,24023.78,56864.52,4659.50,8675.67
1.0000,"1","1149","15",臺北市,士林區,0.8698,5148.000000,15032.000000,"2.92",1675.000000,3100.000000,2760.000000,550.000000,0.000000,0.000000,0.000000,5141.000000,2315.000000,15275.000000,6924.000000,8350.000000,1458.000000,1049.000000,"218.7",6731.000000,7338.260000,1259.220000,2551.830000,6353.890000,1971.360000,1279.030000,4748.210000,12786.600000,1716.650000,11499.100000,10757.440000,3526.680000,2548.290000,10014.850000,2052.060000,348.004800,632.364200,916.720000,544.350000,183.950000,530.310000,2859.161000,536.400000,2975.430000,1126.509000,1100.497000,267.902700,1664.569000,17282.1338,25501.80,52849.61,5207.76,10530.47
1.0000,"1","1159","16",臺北市,士林區,0.7323,9045.000000,25300.000000,"2.8",699.000000,2230.000000,720.000000,60.000000,60.000000,0.000000,0.000000,0.000000,524.000000,26837.000000,12166.000000,14672.000000,2454.000000,1766.000000,"218.7",11328.000000,12508.960000,2013.420000,4493.790000,15440.040000,3152.120000,3107.450000,13494.340000,7507.680000,871.380000,0.000000,5874.910000,991.390000,1378.530000,4216.150000,3548.720000,549.124800,1049.129000,1761.350000,858.940000,353.440000,1226.150000,1395.399000,217.490000,0.000000,407.208700,247.104200,95.920500,607.049200,34548.6822,54210.12,20840.04,9346.85,2970.17
1.0000,"1","1169","17",臺北市,士林區,1.0881,7839.000000,23217.000000,"2.96",984.000000,3770.000000,980.000000,120.000000,0.000000,0.000000,0.000000,0.000000,1280.000000,23259.000000,10544.000000,12715.000000,2252.000000,1621.000000,"218.7",10396.000000,15996.240000,2052.080000,1636.330000,14326.220000,3212.610000,2883.410000,11989.910000,4113.180000,1192.400000,0.000000,4010.590000,1850.480000,960.830000,3647.750000,2736.430000,432.209200,342.216300,1695.480000,676.060000,340.220000,1133.450000,945.157800,263.120000,0.000000,313.977700,407.789900,75.539600,488.102100,21337.1933,52096.80,15775.23,7356.07,2493.69
1.0000,"1","1179","18",臺北市,士林區,0.9547,7705.000000,22684.000000,"2.94",1213.000000,2220.000000,850.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22862.000000,10364.000000,12498.000000,2200.000000,1583.000000,"218.7",10157.000000,14918.330000,1068.760000,1733.360000,11642.310000,1673.230000,2343.280000,8186.810000,3524.060000,0.000000,0.000000,2387.190000,0.000000,565.790000,2166.750000,2462.790000,298.953100,348.203000,1592.110000,467.620000,319.480000,1012.590000,1198.340000,0.000000,0.000000,388.827400,0.000000,92.527000,372.781900,23760.3436,41566.08,8643.79,6501.75,2052.48
1.0000,"1","1189","19",臺北市,士林區,0.6441,2546.000000,7212.000000,"2.83",1207.000000,1060.000000,90.000000,150.000000,0.000000,0.000000,0.000000,0.000000,1810.000000,7554.000000,3424.000000,4130.000000,700.000000,503.000000,"218.7",3229.000000,5007.240000,534.690000,545.500000,3588.890000,837.090000,722.460000,2548.880000,2956.970000,761.230000,0.000000,1832.760000,1220.190000,449.180000,1694.700000,838.660000,120.177600,108.794400,506.190000,187.990000,101.580000,313.020000,1289.581000,282.910000,0.000000,350.339000,452.881300,86.201900,276.247500,11197.0191,13784.75,8915.03,2176.41,2738.16
1.0000,"1","1191","20",臺北市,士林區,0.3954,259.000000,738.000000,"2.85",152.000000,60.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,742.000000,336.000000,406.000000,72.000000,52.000000,"218.7",330.000000,422.700000,33.590000,54.890000,402.290000,52.580000,80.960000,338.330000,349.110000,0.000000,0.000000,94.750000,0.000000,23.040000,173.570000,90.820000,9.986500,13.923000,60.880000,15.610000,12.220000,31.040000,159.652700,0.000000,0.000000,10.545200,0.000000,2.570200,23.975800,1866.4643,1385.34,640.47,234.48,196.74
1.0000,"1","1192","21",臺北市,士林區,0.7646,604.000000,1720.000000,"2.85",154.000000,140.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1460.000000,662.000000,798.000000,167.000000,120.000000,"218.7",770.000000,1496.080000,78.280000,260.930000,1102.520000,122.580000,221.850000,669.180000,465.240000,0.000000,0.000000,241.520000,0.000000,59.420000,249.830000,490.750000,22.004200,92.409700,186.430000,34.430000,37.410000,76.220000,192.489200,0.000000,0.000000,43.575400,0.000000,10.762700,33.944800,2249.5422,3951.42,1016.01,939.65,280.77
1.0000,"1","1193","22",臺北市,士林區,0.8572,432.000000,1229.000000,"2.84",103.000000,120.000000,10.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1460.000000,662.000000,798.000000,119.000000,86.000000,"218.7",550.000000,738.640000,55.990000,87.810000,615.480000,87.670000,123.880000,461.810000,335.500000,0.000000,0.000000,194.780000,0.000000,48.180000,203.710000,154.410000,16.510700,22.430400,96.220000,25.830000,19.310000,51.660000,149.873800,0.000000,0.000000,27.612100,0.000000,6.857200,27.642800,1433.7378,2171.28,782.17,386.37,211.99
1.0000,"1","1194","23",臺北市,士林區,0.7069,432.000000,1229.000000,"2.84",103.000000,80.000000,0.000000,50.000000,0.000000,0.000000,0.000000,0.000000,167.000000,1460.000000,662.000000,798.000000,119.000000,86.000000,"218.7",550.000000,822.800000,95.580000,145.450000,691.620000,149.640000,139.200000,471.560000,331.610000,85.800000,0.000000,179.670000,129.770000,43.600000,209.700000,164.850000,21.123600,28.958700,101.190000,33.040000,20.310000,52.670000,157.772900,25.380000,0.000000,36.993400,38.341700,9.005700,27.532600,1738.5769,2515.85,980.15,422.14,295.03
1.0000,"1","1209","24",臺北市,士林區,3.1538,2092.000000,5645.000000,"2.7",333.000000,290.000000,130.000000,210.000000,0.000000,0.000000,2073.000000,0.000000,240.000000,6207.000000,2814.000000,3393.000000,548.000000,394.000000,"218.7",2528.000000,4158.440000,443.700000,662.210000,3231.750000,694.630000,650.460000,1988.560000,1169.990000,219.790000,2730.500000,1263.800000,340.910000,248.250000,1187.590000,820.510000,107.309300,120.364000,460.290000,167.860000,92.360000,271.740000,497.696200,52.330000,1294.640000,240.863700,81.066700,47.488400,169.233200,1789.9042,11829.75,7160.83,2040.43,2383.32
5.0000,"2","2019","25",臺北市,大同區,0.5714,3728.000000,10695.000000,"2.87",371.000000,2430.000000,540.000000,370.000000,230.000000,0.000000,0.000000,1819.000000,2334.000000,10442.000000,4757.000000,5685.000000,1037.000000,746.000000,"126.2",4793.000000,5465.870000,795.400000,1932.860000,4163.160000,1035.870000,1215.250000,6156.990000,5107.980000,1753.180000,2900.520000,6232.840000,2361.720000,1925.910000,5935.910000,1533.560000,268.293300,611.371300,390.000000,349.120000,113.440000,1422.440000,1292.600000,656.540000,1121.080000,857.691900,883.236900,266.075400,1486.188000,18717.1859,20765.40,26218.06,4688.22,6563.41
5.0000,"2","2029","26",臺北市,大同區,0.3245,4941.000000,12799.000000,"2.59",991.000000,4520.000000,1010.000000,40.000000,0.000000,0.000000,0.000000,0.000000,186.000000,13840.000000,6304.000000,7535.000000,1241.000000,893.000000,"126.2",5736.000000,7991.920000,1128.610000,2385.410000,6274.180000,1469.850000,1830.850000,8277.730000,9856.510000,303.980000,0.000000,8091.760000,253.370000,2500.730000,7137.690000,2210.290000,384.298300,741.769000,573.810000,500.100000,166.900000,1894.720000,2437.186000,91.340000,0.000000,891.745500,76.024400,276.637300,1516.636000,39442.2188,29358.55,28144.04,6471.89,5289.57
5.0000,"2","2039","27",臺北市,大同區,0.7963,4193.000000,11987.000000,"2.86",841.000000,2690.000000,560.000000,0.000000,290.000000,0.000000,0.000000,0.000000,0.000000,11745.000000,5350.000000,6395.000000,1163.000000,837.000000,"126.2",5372.000000,6039.450000,525.870000,1588.870000,4479.460000,684.880000,1307.350000,7078.190000,5617.350000,0.000000,0.000000,4044.080000,0.000000,1249.440000,3927.390000,1799.020000,178.805500,513.024200,437.940000,232.690000,127.380000,1643.070000,1385.590000,0.000000,0.000000,492.162200,0.000000,152.675600,904.908000,15053.3718,21704.07,14838.26,4931.93,2935.34
5.0000,"2","2049","28",臺北市,大同區,0.2266,3705.000000,8657.000000,"2.34",811.000000,3580.000000,750.000000,60.000000,240.000000,0.000000,0.000000,0.000000,454.000000,10378.000000,4727.000000,5650.000000,840.000000,603.000000,"126.2",3880.000000,4357.930000,801.510000,849.830000,3418.020000,1043.840000,997.920000,5101.800000,7149.990000,639.010000,0.000000,5293.450000,618.450000,1635.520000,4436.060000,1187.170000,263.400200,248.693900,354.240000,342.760000,103.040000,1421.740000,1405.028000,184.350000,0.000000,567.975200,178.169100,176.198900,947.709700,38203.8835,16570.85,19772.48,3921.04,3459.43
5.0000,"2","2059","29",臺北市,大同區,0.4913,5031.000000,13615.000000,"2.71",711.000000,2310.000000,730.000000,270.000000,0.000000,0.000000,0.000000,1740.000000,1765.000000,14092.000000,6419.000000,7673.000000,1321.000000,951.000000,"126.2",6101.000000,5738.030000,1117.380000,1198.920000,4289.020000,1455.200000,1252.390000,6663.230000,5206.630000,1436.580000,1808.480000,5699.800000,1941.550000,1760.830000,5149.180000,1596.510000,353.808600,335.382800,472.800000,460.410000,137.520000,1901.750000,1038.848000,448.370000,530.390000,598.085600,605.149800,185.535900,1055.656000,27712.1921,21714.17,23003.05,5258.18,4462.04
5.0000,"2","2069","30",臺北市,大同區,0.2067,2289.000000,6368.000000,"2.78",350.000000,2580.000000,1610.000000,290.000000,0.000000,0.000000,0.000000,1345.000000,2286.000000,6411.000000,2921.000000,3491.000000,618.000000,445.000000,"126.2",2854.000000,2871.940000,546.380000,665.080000,2295.990000,711.570000,670.300000,3244.220000,5970.360000,1541.990000,2178.840000,6443.510000,2070.730000,1990.920000,5176.170000,797.660000,182.878200,195.345400,257.600000,237.980000,74.930000,915.280000,1186.852000,543.360000,566.040000,717.895400,728.701900,222.703400,1070.705000,30807.9342,11005.48,25372.52,2661.67,5036.26
5.0000,"2","2079","31",臺北市,大同區,0.2056,3579.000000,10070.000000,"2.81",441.000000,2830.000000,600.000000,180.000000,540.000000,0.000000,0.000000,2558.000000,322.000000,10025.000000,4567.000000,5458.000000,977.000000,703.000000,"126.2",4513.000000,6010.090000,943.080000,1455.140000,4989.900000,1228.220000,1456.330000,6091.520000,5034.650000,526.240000,3660.480000,5817.720000,693.350000,1797.490000,4760.220000,1317.380000,313.002200,391.133900,426.940000,407.310000,124.190000,1519.220000,1073.924000,144.590000,946.780000,659.450400,190.250700,204.571400,1034.165000,48978.5992,22174.28,22290.15,4499.18,4253.73
5.0000,"2","2089","32",臺北市,大同區,0.2138,1531.000000,3988.000000,"2.6",230.000000,1040.000000,240.000000,160.000000,0.000000,0.000000,0.000000,0.000000,1638.000000,4288.000000,1953.000000,2335.000000,387.000000,279.000000,"126.2",1787.000000,1925.480000,324.380000,312.400000,1443.180000,422.450000,421.370000,2128.180000,2069.910000,1035.400000,0.000000,2446.250000,1367.700000,755.810000,2175.460000,538.490000,112.762900,85.861800,163.220000,146.730000,47.480000,596.120000,437.162700,369.030000,0.000000,267.161400,486.809700,82.878700,424.119900,18652.9467,6977.44,9850.53,1690.66,2067.16
5.0000,"2","2099","33",臺北市,大同區,0.3386,3508.000000,9190.000000,"2.62",491.000000,3250.000000,1200.000000,0.000000,210.000000,0.000000,0.000000,0.000000,0.000000,9826.000000,4476.000000,5350.000000,891.000000,641.000000,"126.2",4118.000000,4877.930000,449.010000,918.080000,4045.460000,584.780000,1180.890000,5307.980000,5562.510000,0.000000,0.000000,4109.940000,0.000000,1269.750000,3382.370000,1226.580000,157.521800,233.884700,398.430000,204.990000,115.890000,1341.000000,1143.576000,0.000000,0.000000,438.483100,0.000000,136.029600,708.392700,27141.1695,17364.13,14324.57,3678.30,2426.48
5.0000,"2","2109","34",臺北市,大同區,0.2850,4073.000000,10786.000000,"2.65",591.000000,3960.000000,1470.000000,150.000000,20.000000,0.000000,0.000000,0.000000,1621.000000,11408.000000,5197.000000,6212.000000,1046.000000,753.000000,"126.2",4834.000000,8199.790000,1096.860000,1550.750000,6880.130000,1428.500000,2007.760000,7379.080000,7847.970000,1423.020000,0.000000,7067.500000,1879.950000,2183.810000,6181.070000,1395.510000,349.655900,341.399100,510.850000,455.010000,148.590000,1789.150000,1657.031000,476.550000,0.000000,841.598200,628.713900,261.075600,1358.735000,37845.6140,28542.87,26583.32,4990.17,5223.70
5.0000,"2","2119","35",臺北市,大同區,0.3610,3811.000000,9840.000000,"2.58",1221.000000,8260.000000,2620.000000,0.000000,510.000000,0.000000,0.000000,0.000000,0.000000,10675.000000,4863.000000,5812.000000,954.000000,686.000000,"126.2",4410.000000,6562.640000,484.110000,1148.340000,5073.440000,630.480000,1480.700000,6188.870000,13971.760000,0.000000,0.000000,9632.940000,0.000000,2976.310000,7432.930000,1225.600000,169.759700,272.680100,390.710000,220.910000,113.650000,1374.540000,2978.328000,0.000000,0.000000,1136.191000,0.000000,352.468100,1574.957000,27257.6177,21568.58,34013.94,3767.85,6041.94
5.0000,"2","2129","36",臺北市,大同區,0.1251,1514.000000,3880.000000,"2.56",840.000000,3990.000000,3950.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4241.000000,1932.000000,2309.000000,376.000000,271.000000,"126.2",1739.000000,3021.020000,207.590000,540.500000,2398.850000,270.360000,700.040000,2707.520000,11293.230000,0.000000,0.000000,6787.280000,0.000000,2097.250000,5870.420000,492.770000,72.626900,121.949300,171.350000,94.510000,49.840000,605.520000,2221.240000,0.000000,0.000000,885.053200,0.000000,274.559100,1224.218000,31015.1878,9845.88,26048.18,1608.57,4605.07
5.0000,"2","2131","37",臺北市,大同區,0.1117,1354.000000,3536.000000,"2.61",590.000000,3710.000000,1260.000000,110.000000,170.000000,0.000000,0.000000,0.000000,1241.000000,3793.000000,1728.000000,2065.000000,343.000000,247.000000,"126.2",1585.000000,4117.930000,386.130000,821.820000,3278.350000,502.860000,956.910000,4151.830000,6923.590000,805.580000,0.000000,5402.330000,1064.160000,1669.510000,4248.160000,285.450000,97.232800,131.362600,119.560000,126.520000,34.800000,355.490000,1516.236000,293.810000,0.000000,704.069300,387.590600,218.416400,906.961900,31656.2220,14215.83,20113.33,1150.42,4027.08
5.0000,"2","2132","38",臺北市,大同區,0.0325,0.000000,0.000000,"0",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"-",0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.0000,0.00,0.00,0.00,0.00
5.0000,"2","2149","39",臺北市,大同區,0.5124,3129.000000,7988.000000,"2.55",2621.000000,15420.000000,4650.000000,80.000000,910.000000,0.000000,0.000000,0.000000,900.000000,8764.000000,3992.000000,4772.000000,775.000000,557.000000,"126.2",3580.000000,3358.090000,620.010000,1126.370000,3127.360000,807.520000,913.500000,3371.290000,42562.410000,951.180000,0.000000,22568.750000,1225.970000,6974.160000,14600.210000,830.620000,206.713600,276.293800,276.460000,268.990000,80.410000,906.030000,10387.040000,312.400000,0.000000,3073.305000,402.088600,953.401700,3357.441000,15589.3833,13324.14,88882.68,2845.52,18485.68
4.0000,"3","3019","40",臺北市,大安區,0.3656,6038.000000,16681.000000,"2.76",2302.000000,11690.000000,11620.000000,0.000000,670.000000,0.000000,0.000000,0.000000,0.000000,17027.000000,7601.000000,9425.000000,1618.000000,1165.000000,"172.1",7468.000000,9482.810000,902.960000,1784.190000,6546.130000,1398.190000,1741.570000,11634.890000,24816.150000,0.000000,0.000000,12597.490000,0.000000,3781.690000,24602.530000,1989.930000,337.067800,270.927400,623.890000,521.520000,165.430000,2059.890000,6070.694000,0.000000,0.000000,1254.787000,0.000000,378.400900,4181.876000,45626.3676,33490.74,65797.86,5968.66,11885.76
4.0000,"3","3029","41",臺北市,大安區,0.1483,2088.000000,5302.000000,"2.54",2591.000000,5390.000000,2170.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5888.000000,2629.000000,3259.000000,514.000000,370.000000,"172.1",2374.000000,6108.990000,312.270000,1392.980000,4851.130000,483.520000,1290.090000,6283.920000,16644.660000,0.000000,0.000000,9649.630000,0.000000,2792.510000,13230.890000,1061.440000,106.989100,191.337900,267.470000,165.540000,70.920000,768.330000,4895.561000,0.000000,0.000000,1026.636000,0.000000,298.333400,2207.896000,35751.8543,20722.90,42317.69,2632.03,8428.43
4.0000,"3","3039","42",臺北市,大安區,0.1750,2330.000000,6539.000000,"2.81",681.000000,8110.000000,4620.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6570.000000,2933.000000,3637.000000,634.000000,456.000000,"172.1",2927.000000,6718.760000,390.570000,1649.970000,5218.400000,604.790000,1387.690000,6894.950000,19765.340000,0.000000,0.000000,9669.700000,0.000000,2861.260000,14952.180000,1271.830000,133.746400,226.224100,293.000000,206.930000,77.690000,849.990000,5966.435000,0.000000,0.000000,1013.391000,0.000000,301.134500,2504.372000,37365.7143,22865.13,47248.48,3059.41,9785.33
4.0000,"3","3049","43",臺北市,大安區,0.2062,3297.000000,8270.000000,"2.51",661.000000,7520.000000,2100.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9297.000000,4151.000000,5146.000000,802.000000,576.000000,"172.1",3702.000000,11498.270000,536.670000,2293.400000,8770.980000,830.990000,2332.570000,10106.760000,13709.680000,0.000000,0.000000,8360.130000,0.000000,2477.890000,12342.360000,1901.560000,184.659300,310.421900,500.450000,285.710000,132.700000,1073.100000,3386.104000,0.000000,0.000000,644.079100,0.000000,191.730500,1664.649000,40106.6925,36369.64,36890.06,4388.60,5886.56
4.0000,"3","3059","44",臺北市,大安區,0.2193,2204.000000,5831.000000,"2.65",1251.000000,9920.000000,3210.000000,170.000000,0.000000,0.000000,0.000000,228.000000,2638.000000,6215.000000,2775.000000,3440.000000,566.000000,408.000000,"172.1",2610.000000,7732.720000,549.770000,1538.460000,5821.330000,851.290000,1548.090000,6688.310000,20345.310000,1609.430000,681.980000,14629.200000,2358.320000,4262.000000,19673.020000,1293.940000,154.639900,235.440500,329.830000,239.260000,87.460000,724.160000,5196.118000,527.080000,181.020000,1206.576000,771.327100,353.060400,2836.617000,26589.1473,24729.97,63559.26,3064.73,11071.80
