tailNode	headNode	capacity	length	fft	UE_travelTime	UE_flow
17252	10118	5880.0	0.3	1.2	1.2235656762702218	2012.5456384722906
5003	5006	1300.0	4.13	4.13	4.130001152052425	79.75235712152968
5007	5008	1650.0	1.23	2.30625	3.6345165166243203	1272.9194783401658
5009	10122	1570.0	0.54	2.16	2.160005479596954	20.904909441266653
5011	5001	1300.0	1.47	1.47	1.4782193189487491	508.9586437961349
5012	8725	1570.0	2.17	2.604	2.6041393735993137	52.81463341757608
5014	5015	1570.0	1.55	1.8599999999999999	1.8600016245259805	15.117993086836714
5016	5014	1570.0	6.69	8.028	8.028336898048503	49.050370562212954
5018	5019	5670.0	1.861166	1.0737496153846156	1.1276400790918513	3130.8743180380643
5020	10146	860.0	0.29	0.54375	0.5437500139555015	7.9796620857155185
5022	5023	8300.0	1.197082	0.6906242307692307	0.7127930944451878	4178.226251259812
5024	5025	770.0	0.55	1.03125	1.2614007541929242	463.74391859736
5026	5027	5670.0	0.586561	0.3384005769230769	0.3410501494381936	2131.535249851905
5028	5027	2070.0	0.500668	0.625835	0.627833057060591	619.4921702685031
5029	5028	5240.0	0.26	0.26	0.26055437292259487	1712.892507975819
5021	5024	1570.0	0.4	0.75	1.2202216880195764	1238.3512333322235
5030	5031	910.0	0.48	0.7024390243902439	0.7024516369057138	41.47697225891453
5032	5033	8300.0	1.89709	1.094475	1.3464628126526934	6281.5296067547615
5030	5034	770.0	0.5	0.9375	0.9375	0.0
5038	5025	3920.0	0.41	0.41	0.4220180375402304	2092.451629610448
5039	10145	910.0	0.64	0.9365853658536585	0.9382649004514291	144.8288447635541
5042	10147	1570.0	12.46	14.952	14.952	0.0
5006	5043	1300.0	6.14	6.14	6.1400017127365345	79.75235712152968
5043	7223	1300.0	3.73	3.73	3.7508558229107716	508.9586437961349
5044	16696	3870.0	0.229508	0.13240846153846153	0.13547387231499186	1820.7654007493782
5046	5047	1570.0	6.92	8.304	8.305484887244935	76.20513546278404
5039	10144	770.0	0.51	0.95625	0.9572655449583981	114.74072137596868
5049	5046	770.0	1.25	1.8292682926829267	1.829828217672856	75.81824207996003
5050	16693	3870.0	0.181224	0.1045523076923077	0.11074772522281115	2211.667203572251
5053	10160	1570.0	4.46	5.352	5.352	0.0
5054	15950	1570.0	3.23	3.8760000000000003	3.888617311353781	184.08429413043484
5055	5056	1950.0	0.43	0.6292682926829268	0.6333189384190392	439.1353455620367
5057	5058	910.0	0.53	0.775609756097561	0.7756097560982769	0.43462857609263034
5059	15938	1950.0	0.13	0.1902439024390244	0.19110686551711573	399.31302387587306
5061	5062	910.0	0.39	0.5707317073170731	0.6254991400442119	426.87415654674953
5063	16684	8300.0	3.044577	1.7564867307692307	3.07729844544188	8024.86257758549
5065	5066	4000.0	0.593473	0.6847765384615385	0.7520901661097905	2602.6539750025895
5195	13980	1650.0	0.13	0.24375000000000002	0.3341895346889207	1134.821509353164
5068	5171	4000.0	0.481766	0.5558838461538462	0.5915099321585394	2386.6978857708755
5070	5071	1570.0	8.52	10.224	10.224587198472166	53.95884446202414
5072	15952	910.0	1.09	1.5951219512195123	1.8441204329815637	487.182955331847
5062	15939	770.0	0.23	0.33658536585365856	0.3365859872170431	18.920483860000978
5074	5075	1450.0	2.35	2.82	2.832138161097698	332.74635055050527
5074	17124	910.0	0.81	1.1853658536585365	1.2317830481782321	334.6387372576424
5077	10110	1570.0	0.92	1.104	1.1097621132005788	212.48867205705804
5079	10380	3920.0	0.72	0.864	0.8640000105112834	31.08577683869523
5081	13954	1570.0	0.35	0.41999999999999993	0.41999999999999993	0.0
5083	5084	1570.0	9.97	11.964000000000002	11.965929444062485	73.85024062467407
5085	16681	8300.0	3.229111	1.862948653846154	3.2216029445406646	7974.212104020381
5056	5087	910.0	0.48	0.7024390243902439	0.7049934920662544	175.48886381125135
5088	15964	1450.0	2.8	3.3599999999999994	6.659325200238653	1390.6790585166286
5090	13977	1300.0	0.66	0.9658536585365853	1.7284478961849903	1080.9212964634
5081	13953	1570.0	0.33	0.396	0.39716860675851	178.67566871917072
5092	13982	2490.0	0.23	0.43125	0.5997556249227698	1735.8482359754116
5156	15628	2940.0	0.15	0.18	0.18359955077308296	1011.0915354597221
5096	34832	2950.0	0.17	0.20400000000000001	0.28289190963380345	2213.567120183426
5094	7642	1570.0	1.61	1.932	1.9326669766961522	93.07270914935746
5068	5100	8300.0	0.703132	0.4056530769230769	0.45293308934264126	5456.110815996733
5101	5066	8300.0	0.875246	0.5049496153846154	0.5865792327230015	5838.276920069729
5093	34844	1950.0	0.08	0.11707317073170731	0.11935016305189584	592.9587352228392
5104	10104	1450.0	0.88	1.056	1.3228199166370322	972.6401592678519
5106	10105	1450.0	0.69	0.828	1.0044537812081267	929.9803739170525
5059	15937	910.0	0.21	0.3073170731707317	0.30785937169867844	144.1971347872462
5108	5109	910.0	0.36	0.5268292682926828	0.5268295359332883	15.750251216935071
5133	5110	1000.0	1.119447	1.178365263157895	1.1925197122188795	274.5551692737
5111	5112	8300.0	0.391504	0.22586769230769232	0.2621794484736586	5831.585826391428
5113	7529	2300.0	0.15491	0.17874230769230767	0.17937093628915796	762.4065017019361
5114	5115	1450.0	0.62	0.744	0.7530372971813061	437.30582605492356
5116	5117	1300.0	2.82	4.126829268292682	4.126829512082107	12.542516605952283
5112	26594	6300.0	2.661021	1.535204423076923	3.228867973725088	6593.992328093377
5119	5116	1300.0	0.95	1.3902439024390243	1.3902439845666674	12.542516605952283
11005	12979	8300.0	1.362054	0.7858003846153847	0.8256159795885037	4592.146792348201
