tailNode	headNode	capacity	length	fft	UE_travelTime	UE_flow
17252	10118	5880.0	0.3	1.2	1.3578308294950503	3321.0842579652444
5003	5006	1300.0	4.13	4.13	4.130167253910071	202.42007980507722
5007	5008	1650.0	1.23	2.30625	7.406335017717757	1808.8288758002877
5009	10122	1570.0	0.54	2.16	2.1617641953760316	120.91966691170026
5011	5001	1300.0	1.47	1.47	1.4700015724744127	102.55736475795565
5012	8725	1570.0	2.17	2.604	2.6057717193666483	114.38833853182116
5014	5015	1570.0	1.55	1.8599999999999999	1.860023174436569	33.91094512193025
5016	5014	1570.0	6.69	8.028	8.028000000000008	0.027851336893440003
5018	5019	5670.0	1.861166	1.0737496153846156	1.0782370254874742	1871.8442203391614
5020	10146	860.0	0.29	0.54375	0.5450985605074518	159.92768343564143
5022	5023	8300.0	1.197082	0.6906242307692307	0.9881238824306751	7151.0199794986875
5024	5025	770.0	0.55	1.03125	2.1719563663068393	704.4171621469287
5026	5027	5670.0	0.586561	0.3384005769230769	0.35147886751285645	2966.061338621338
5028	5027	2070.0	0.500668	0.625835	0.6270078510596153	553.9564613886857
5029	5028	5240.0	0.26	0.26	0.2605744997848889	1724.3603026612911
5021	5024	1570.0	0.4	0.75	1.4974310990775197	1397.6810906342553
5030	5031	910.0	0.48	0.7024390243902439	0.7074933998551847	211.22364768938047
5032	5033	8300.0	1.89709	1.094475	1.1264873765290333	4098.58274819732
5030	5034	770.0	0.5	0.9375	0.9375	0.0
5038	5025	3920.0	0.41	0.41	0.41497534824671317	1774.1530659771183
5039	10145	910.0	0.64	0.9365853658536585	0.9421914618781008	200.9228698243655
5042	10147	1570.0	12.46	14.952	14.952	0.0
5006	5043	1300.0	6.14	6.14	6.140248653512793	202.42007980507722
5043	7223	1300.0	3.73	3.73	3.7300039900201085	102.55736475795565
5044	16696	3870.0	0.229508	0.13240846153846153	0.1330019227347631	1296.2395451356256
5046	5047	1570.0	6.92	8.304	8.304019864456711	20.535054268203787
5039	10144	770.0	0.51	0.95625	0.9764355937827492	250.49490455502632
5049	5046	770.0	1.25	1.8292682926829267	1.8292718163686277	19.14028887818265
5050	16693	3870.0	0.181224	0.1045523076923077	0.10580693921111513	1589.2604738888344
5053	10160	1570.0	4.46	5.352	5.352	0.0
5054	15950	1570.0	3.23	3.8760000000000003	3.8831004826934556	154.57045279227407
5055	5056	1950.0	0.43	0.6292682926829268	0.6296508195057284	231.3379589825022
5057	5058	910.0	0.53	0.775609756097561	0.7756097658014477	5.759688751073685
5059	15938	1950.0	0.13	0.1902439024390244	0.19076424841058698	348.05124483297186
5061	5062	910.0	0.39	0.5707317073170731	0.6159982603959686	405.34649597946645
5063	16684	8300.0	3.044577	1.7564867307692307	2.5034196249839877	7131.936708158795
5065	5066	4000.0	0.593473	0.6847765384615385	0.9980402553208657	3553.4428154173393
5195	13980	1650.0	0.13	0.24375000000000002	0.33076731071903487	1123.4463905506561
5068	5171	4000.0	0.481766	0.5558838461538462	0.73170112681086	3297.550134153651
5070	5071	1570.0	8.52	10.224	10.224006448106834	13.69350768036649
5072	15952	910.0	1.09	1.5951219512195123	1.9177921536753337	522.7136549683563
5062	15939	770.0	0.23	0.33658536585365856	0.3537113728271069	304.029473205043
5074	5075	1450.0	2.35	2.82	2.8670466642719643	475.4267939914323
5074	17124	910.0	0.81	1.1853658536585365	1.222115433154746	314.0717561531946
5077	10110	1570.0	0.92	1.104	1.1070652706161026	175.3956313771657
5079	10380	3920.0	0.72	0.864	0.8647966714957493	599.5001548461368
5081	13954	1570.0	0.35	0.41999999999999993	0.41999999999999993	0.0
5083	5084	1570.0	9.97	11.964000000000002	11.964031207781915	21.08257039499457
5085	16681	8300.0	3.229111	1.862948653846154	4.355922210387344	9041.472764353075
5056	5087	910.0	0.48	0.7024390243902439	0.7157905242857266	274.9919278745251
5088	15964	1450.0	2.8	3.3599999999999994	5.595555193873953	1255.1745114300043
5090	13977	1300.0	0.66	0.9658536585365853	1.625708074349117	1039.2626846623457
5081	13953	1570.0	0.33	0.396	0.39616878028603497	99.22952098507207
5092	13982	2490.0	0.23	0.43125	0.9311695182756675	2305.983247718571
5156	15628	2940.0	0.15	0.18	0.1952022143609795	1477.6805882470653
5096	34832	2950.0	0.17	0.20400000000000001	0.2526636634750157	1949.067562684755
5094	7642	1570.0	1.61	1.932	2.4148858203320898	688.7194583439205
5068	5100	8300.0	0.703132	0.4056530769230769	0.4407467878487892	5129.736426726749
5101	5066	8300.0	0.875246	0.5049496153846154	0.5307821781577695	4601.299040223466
5093	34844	1950.0	0.08	0.11707317073170731	0.12189051320131605	726.8005308521388
5104	10104	1450.0	0.88	1.056	1.3902778976908474	1032.1313288174183
5106	10105	1450.0	0.69	0.828	0.841195556954048	469.72850068744543
5059	15937	910.0	0.21	0.3073170731707317	0.31445822676652463	290.41546315648327
5108	5109	910.0	0.36	0.5268292682926828	0.5268292682927436	0.24700407602403876
5133	5110	1000.0	1.119447	1.178365263157895	1.195496015045338	290.4118167879298
5111	5112	8300.0	0.391504	0.22586769230769232	0.31127902869992113	6960.791242589043
5113	7529	2300.0	0.15491	0.17874230769230767	0.17947911691827795	787.3201750857805
5114	5115	1450.0	0.62	0.744	0.744345828563846	185.14824972983874
5116	5117	1300.0	2.82	4.126829268292682	4.126829268292682	0.0
5112	26594	6300.0	2.661021	1.535204423076923	5.22767707547456	7748.111417674825
5119	5116	1300.0	0.95	1.3902439024390243	1.3902439024390243	0.0
11005	12979	8300.0	1.362054	0.7858003846153847	0.7955083779652572	3429.0738372001115
